row_type,propeller,filename,source_url,apc_title,software_version,simulation_date,diameter_in,pitch_in,pitch_to_diameter,blade_count,role,rpm,speed_mph,speed_m_s,j,code_mu_equivalent_j_over_pi,efficiency_pe,ct,cp,power_hp,torque_in_lbf,thrust_lbf,power_w,torque_n_m,thrust_n,thrust_g_per_w,mach_tip,reynolds_75,figure_of_merit,same_rpm_static_ct,same_rpm_static_cp,ct_over_same_rpm_static_ct,cp_over_same_rpm_static_cp,q_over_t_over_same_rpm_static_q_over_t
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,23000,38.48,17.2020992,0.3533,0.11245888278873326,0.4004,0.1596,0.1408,0.431,1.181,1.681,321.302,0.133,7.479,2.374,0.46,85371.0,0.3612,0.1598,0.1269,0.9987484355444305,1.1095350669818755,1.1109254618026547
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,23000,44.89,20.0676256,0.4122,0.13120733508495852,0.4544,0.1597,0.1449,0.443,1.215,1.683,330.505,0.137,7.484,2.309,0.46,85745.0,0.3515,0.1598,0.1269,0.9993742177722154,1.1418439716312057,1.142558964725527
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,23000,51.3,22.933152,0.4711,0.14995578738118379,0.5039,0.1597,0.1493,0.457,1.252,1.683,340.622,0.141,7.484,2.24,0.46,86163.0,0.341,0.1598,0.1269,0.9993742177722154,1.176516942474389,1.1772536468842039
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,23000,57.71,25.7986784,0.53,0.16870423967740908,0.5488,0.1595,0.154,0.471,1.291,1.68,351.394,0.146,7.474,2.169,0.46,86624.0,0.3299,0.1598,0.1269,0.9981226533166458,1.213553979511426,1.2158365261813535
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,23000,64.13,28.6686752,0.5888,0.18742086098501595,0.5891,0.1589,0.1589,0.486,1.332,1.675,362.449,0.15,7.449,2.096,0.46,87131.0,0.3182,0.1598,0.1269,0.9943679599499375,1.252167060677699,1.259259259259259
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,23000,70.54,31.534201600000003,0.6477,0.20616931328124125,0.6252,0.1579,0.1636,0.501,1.372,1.664,373.296,0.155,7.401,2.022,0.47,87682.0,0.3061,0.1598,0.1269,0.9881101376720902,1.2892040977147359,1.3047170032603848
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,23000,76.95,34.399728,0.7066,0.2249177655774665,0.6573,0.1563,0.168,0.514,1.409,1.647,383.326,0.159,7.325,1.949,0.47,88277.0,0.2934,0.1598,0.1269,0.9780976220275344,1.3238770685579195,1.3535224283784744
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,23000,83.36,37.265254399999996,0.7655,0.24366621787369175,0.6859,0.1539,0.1717,0.525,1.44,1.621,391.84,0.163,7.211,1.877,0.47,88917.0,0.2804,0.1598,0.1269,0.9630788485607009,1.3530338849487784,1.4049045796934034
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,23000,89.78,40.1352512,0.8244,0.26241467016991704,0.7112,0.1505,0.1745,0.534,1.463,1.586,398.073,0.165,7.054,1.807,0.47,89601.0,0.2671,0.1598,0.1269,0.94180225281602,1.375098502758077,1.4600713670481111
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,23000,96.19,43.0007776,0.8833,0.2811631224661423,0.7338,0.1461,0.1758,0.538,1.474,1.539,401.207,0.167,6.846,1.74,0.47,90327.0,0.2533,0.1598,0.1269,0.9142678347934919,1.3853427895981087,1.5152483078561105
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,23000,102.6,45.866304,0.9422,0.29991157476236757,0.7539,0.1404,0.1755,0.537,1.471,1.48,400.374,0.166,6.581,1.676,0.48,91096.0,0.2393,0.1598,0.1269,0.8785982478097621,1.3829787234042552,1.574074074074074
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,23000,109.01,48.7318304,1.001,0.31862819606997445,0.7721,0.1335,0.173,0.529,1.451,1.406,394.828,0.164,6.256,1.616,0.48,91905.0,0.2249,0.1598,0.1269,0.8354192740926158,1.3632781717888098,1.6318490775419612
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,23000,115.43,51.6018272,1.0599,0.3373766483661998,0.7886,0.1253,0.1684,0.515,1.412,1.32,384.254,0.16,5.873,1.558,0.48,92755.0,0.2102,0.1598,0.1269,0.7841051314142679,1.3270291568163908,1.6924122845910554
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,23000,121.84,54.4673536,1.1188,0.35612510066242503,0.8033,0.1161,0.1617,0.495,1.355,1.223,368.822,0.153,5.44,1.504,0.48,93642.0,0.1952,0.1598,0.1269,0.7265331664580725,1.2742316784869976,1.753852043257728
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,23000,128.25,57.332879999999996,1.1777,0.37487355295865027,0.8159,0.106,0.1529,0.468,1.282,1.116,348.964,0.145,4.966,1.451,0.49,94565.0,0.1799,0.1598,0.1269,0.6633291614518148,1.2048857368006303,1.8164220824598183
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,23000,134.67,60.20287679999999,1.2366,0.39362200525487556,0.8257,0.0952,0.1425,0.436,1.195,1.003,325.181,0.135,4.46,1.399,0.49,95523.0,0.1643,0.1598,0.1269,0.5957446808510639,1.122931442080378,1.8849206349206344
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,23000,141.08,63.068403200000006,1.2955,0.41237045755110086,0.8317,0.0838,0.1306,0.4,1.095,0.883,297.946,0.124,3.929,1.345,0.49,96513.0,0.1483,0.1598,0.1269,0.5244055068836045,1.0291568163908589,1.962520993547246
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,23000,147.49,65.9339296,1.3543,0.43108707885870773,0.8326,0.0721,0.1173,0.359,0.984,0.76,267.675,0.111,3.38,1.288,0.5,97534.0,0.1317,0.1598,0.1269,0.45118898623279097,0.9243498817966902,2.048697796270612
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,23000,153.9,68.799456,1.4132,0.449835531154933,0.8261,0.0601,0.1029,0.315,0.863,0.634,234.745,0.097,2.819,1.224,0.5,98586.0,0.1144,0.1598,0.1269,0.3760951188986233,0.8108747044917257,2.1560362359031244
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,23000,160.32,71.6694528,1.4721,0.46858398345115826,0.808,0.048,0.0874,0.268,0.733,0.506,199.512,0.083,2.249,1.15,0.5,99666.0,0.0959,0.1598,0.1269,0.30037546933667086,0.6887312844759653,2.292901234567901
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,23000,166.73,74.5349792,1.531,0.4873324357473835,0.77,0.0358,0.0712,0.218,0.597,0.377,162.34,0.067,1.677,1.054,0.51,100775.0,0.0759,0.1598,0.1269,0.22403003754693365,0.5610717100078801,2.504448582660873
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,23000,173.14,77.40050559999999,1.5899,0.5060808880436088,0.6935,0.0236,0.0542,0.166,0.454,0.249,123.624,0.051,1.108,0.914,0.51,101911.0,0.0535,0.1598,0.1269,0.1476846057571965,0.4271079590228526,2.89202762084118
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,23000,179.55,80.26603200000001,1.6488,0.5248293403398341,0.5231,0.0117,0.0367,0.112,0.308,0.123,83.801,0.035,0.546,0.665,0.52,103074.0,0.0273,0.1598,0.1269,0.07321652065081352,0.289204097714736,3.9499841722063946
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,23000,185.97,83.13602879999999,1.7077,0.5435777926360593,-0.0032,0.0,0.019,0.058,0.159,0.0,43.356,0.018,-0.002,-0.004,0.52,104263.0,0.0,0.1598,0.1269,0.0,0.14972419227738376,nan
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,0.0,0.0,0.0,0.0,0.0,0.1598,0.1269,0.441,1.159,1.833,329.035,0.131,8.155,2.527,0.48,87595.0,0.4016,0.1598,0.1269,1.0,1.0,1.0
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,6.69,2.9906976000000003,0.0589,0.018748452296225272,0.0734,0.1596,0.1281,0.445,1.169,1.83,332.039,0.132,8.142,2.5,0.48,87753.0,0.397,0.1598,0.1269,0.9987484355444305,1.0094562647754135,1.0107212475633527
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,13.38,5.981395200000001,0.1178,0.037496904592450545,0.1448,0.1594,0.1297,0.451,1.184,1.829,336.123,0.134,8.134,2.468,0.48,87943.0,0.3916,0.1598,0.1269,0.997496871088861,1.0220646178092987,1.0246293972768252
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,20.08,8.9765632,0.1767,0.05624535688867581,0.2138,0.1594,0.1317,0.458,1.202,1.828,341.41,0.136,8.132,2.429,0.48,88169.0,0.3854,0.1598,0.1269,0.997496871088861,1.037825059101655,1.0404293879827131
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,26.77,11.9672608,0.2356,0.07499380918490109,0.2797,0.1594,0.1342,0.467,1.226,1.829,347.991,0.138,8.135,2.384,0.48,88432.0,0.3783,0.1598,0.1269,0.997496871088861,1.0575256107171,1.0601793763650729
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,33.46,14.9579584,0.2944,0.09371043049250798,0.3421,0.1595,0.1373,0.477,1.253,1.83,355.909,0.142,8.141,2.333,0.48,88736.0,0.3703,0.1598,0.1269,0.9981226533166458,1.081954294720252,1.083989318472077
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,40.15,17.948656,0.3533,0.11245888278873326,0.4006,0.1597,0.1409,0.49,1.286,1.832,365.153,0.145,8.149,2.276,0.48,89082.0,0.3615,0.1598,0.1269,0.9993742177722154,1.1103230890464932,1.111018344581275
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,46.84,20.9393536,0.4122,0.13120733508495852,0.4547,0.1598,0.1449,0.504,1.323,1.834,375.634,0.149,8.156,2.214,0.48,89472.0,0.3518,0.1598,0.1269,1.0,1.1418439716312057,1.1418439716312057
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,53.53,23.9300512,0.4711,0.14995578738118379,0.5042,0.1598,0.1494,0.519,1.364,1.834,387.169,0.154,8.157,2.148,0.48,89908.0,0.3414,0.1598,0.1269,1.0,1.177304964539007,1.177304964539007
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,60.23,26.925219199999997,0.53,0.16870423967740908,0.5491,0.1597,0.1541,0.536,1.407,1.832,399.468,0.159,8.148,2.08,0.48,90389.0,0.3303,0.1598,0.1269,0.9993742177722154,1.214342001576044,1.2151023910573062
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,66.92,29.9159168,0.5889,0.18745269197363432,0.5896,0.1592,0.159,0.553,1.451,1.826,412.109,0.164,8.122,2.01,0.48,90917.0,0.3187,0.1598,0.1269,0.9962453066332917,1.2529550827423166,1.2576772752652148
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,73.61,32.9066144,0.6478,0.2062011442698596,0.6257,0.1582,0.1638,0.569,1.495,1.815,424.534,0.169,8.072,1.939,0.49,91492.0,0.3065,0.1598,0.1269,0.9899874843554444,1.2907801418439715,1.303834808259587
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,80.3,35.897312,0.7067,0.22494959656608488,0.6578,0.1566,0.1682,0.585,1.536,1.796,436.051,0.173,7.991,1.869,0.49,92114.0,0.2939,0.1598,0.1269,0.9799749687108885,1.325453112687155,1.3525377229080933
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,86.99,38.8880096,0.7655,0.24366621787369175,0.6864,0.1542,0.172,0.598,1.57,1.769,445.856,0.177,7.869,1.8,0.49,92782.0,0.2809,0.1598,0.1269,0.9649561952440551,1.3553979511426317,1.4046212230388622
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,93.69,41.883177599999996,0.8244,0.26241467016991704,0.7118,0.1509,0.1748,0.608,1.596,1.731,453.073,0.18,7.7,1.733,0.49,93495.0,0.2676,0.1598,0.1269,0.944305381727159,1.3774625689519306,1.4587045627469748
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,100.38,44.8738752,0.8833,0.2811631224661423,0.7344,0.1465,0.1762,0.613,1.609,1.681,456.763,0.182,7.475,1.669,0.49,94253.0,0.2539,0.1598,0.1269,0.9167709637046307,1.3884948778565798,1.5145493616483376
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,107.07,47.8645728,0.9422,0.29991157476236757,0.7546,0.1409,0.1759,0.611,1.606,1.616,455.932,0.181,7.188,1.608,0.5,95055.0,0.2398,0.1598,0.1269,0.8817271589486858,1.3861308116627264,1.5720631916515522
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,113.76,50.8552704,1.0011,0.31866002705859287,0.7728,0.1339,0.1735,0.603,1.584,1.536,449.721,0.179,6.834,1.55,0.5,95901.0,0.2254,0.1598,0.1269,0.8379224030037546,1.367218282111899,1.6316764860454178
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,120.45,53.845968,1.06,0.33740847935481816,0.7894,0.1258,0.1689,0.587,1.542,1.443,437.758,0.174,6.418,1.495,0.5,96787.0,0.2107,0.1598,0.1269,0.7872340425531915,1.3309692671394797,1.6906906906906904
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,127.14,56.836665599999996,1.1189,0.3561569316510434,0.8042,0.1165,0.1621,0.564,1.48,1.337,420.227,0.167,5.946,1.443,0.51,97713.0,0.1958,0.1598,0.1269,0.7290362953692116,1.2773837667454686,1.752153870608806
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,133.84,59.8318336,1.1778,0.37490538394726863,0.8169,0.1064,0.1534,0.533,1.4,1.221,397.619,0.158,5.429,1.392,0.51,98677.0,0.1805,0.1598,0.1269,0.6658322903629537,1.2088258471237194,1.8155109997215262
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,140.53,62.8225312,1.2367,0.3936538362434939,0.8269,0.0956,0.1429,0.497,1.305,1.096,370.505,0.147,4.877,1.342,0.51,99676.0,0.1649,0.1598,0.1269,0.5982478097622028,1.1260835303388494,1.8823028048969468
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,147.22,65.8132288,1.2955,0.41237045755110086,0.8332,0.0842,0.1309,0.455,1.195,0.966,339.423,0.135,4.297,1.291,0.51,100710.0,0.1489,0.1598,0.1269,0.5269086357947435,1.0315208825847122,1.957684525380487
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,153.91,68.8039264,1.3544,0.4311189098473261,0.8345,0.0725,0.1176,0.409,1.074,0.831,304.853,0.121,3.697,1.237,0.52,101776.0,0.1323,0.1598,0.1269,0.4536921151439299,0.9267139479905436,2.042605363984674
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,160.6,71.794624,1.4133,0.4498673621435514,0.8284,0.0604,0.1031,0.358,0.941,0.693,267.225,0.106,3.083,1.177,0.52,102873.0,0.115,0.1598,0.1269,0.3779724655819775,0.8124507486209613,2.1494971792985034
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,167.3,74.789792,1.4722,0.4686158144397766,0.811,0.0482,0.0875,0.304,0.799,0.553,226.946,0.09,2.461,1.106,0.53,104001.0,0.0965,0.1598,0.1269,0.3016270337922403,0.689519306540583,2.2859996926386965
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,173.99,77.78048960000001,1.5311,0.48736426673600186,0.7739,0.036,0.0711,0.247,0.65,0.413,184.435,0.073,1.835,1.015,0.53,105158.0,0.0765,0.1598,0.1269,0.2252816020025031,0.5602836879432623,2.487037037037037
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,180.68,80.7711872,1.59,0.5061127190322272,0.6986,0.0238,0.0541,0.188,0.494,0.273,140.143,0.056,1.212,0.882,0.53,106344.0,0.054,0.1598,0.1269,0.14893617021276598,0.4263199369582348,2.862433862433862
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,24000,187.37,83.7618848,1.6489,0.5248611713284524,0.5293,0.0117,0.0365,0.127,0.333,0.134,94.573,0.038,0.598,0.644,0.54,107557.0,0.0277,0.1598,0.1269,0.07321652065081352,0.28762805358550037,3.9284583729028166
